@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

ionosphere,6,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,315,36,31,5,0,86.111111,13.888889,0,0.703947,0.138889,0.372678,30.127352,77.588717,33.969909,5370,-5336.030091,0.943609,149.166667,-148.223058,23.377648,0.649379,68.818696,0.846154,11,0.130435,3,0.869565,20,0.153846,2,0.785714,0.846154,0.814815,0.705185,0.85786,0.720391,0.861111,0.145392,0.854608,0.138889,0.864538,0.861111,0.86214,0.705185,0.85786,0.818432,0.851852,0.861111,0.001,0,0,0,0,0,31495,99923,13712,86.111111,50,?
ionosphere,6,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,316,35,32,3,0,91.428571,8.571429,0,0.813499,0.085714,0.29277,18.488372,60.56978,33.329976,3222,-3188.670024,0.952285,92.057143,-91.104858,26.968624,0.770532,80.914023,0.846154,11,0.045455,1,0.954545,21,0.153846,2,0.916667,0.846154,0.88,0.815076,0.90035,0.832784,0.914286,0.113586,0.886414,0.085714,0.914389,0.914286,0.913524,0.815076,0.90035,0.875105,0.906667,0.914286,0.001,0,0.015625,0,15.625,0,31491,100232,13403,91.428571,50,?
ionosphere,6,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,316,35,33,2,0,94.285714,5.714286,0,0.881356,0.057143,0.239046,12.325581,49.455019,33.329976,2148,-2114.670024,0.952285,61.371429,-60.419144,29.089075,0.831116,87.276015,1,13,0.090909,2,0.909091,20,0,0,0.866667,1,0.928571,0.887625,0.954545,0.866667,0.942857,0.033766,0.966234,0.057143,0.950476,0.942857,0.943537,0.887625,0.954545,0.929252,0.940476,0.942857,0.001,0,0,0,0,0,31497,100232,13403,94.285714,50,?
ionosphere,6,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,316,35,30,5,0,85.714286,14.285714,0,0.689165,0.142857,0.377964,30.813953,78.19525,33.329976,5370,-5336.670024,0.952285,153.428571,-152.476286,22.727723,0.649364,68.190038,0.769231,10,0.090909,2,0.909091,20,0.230769,3,0.833333,0.769231,0.8,0.690501,0.839161,0.72674,0.857143,0.178821,0.821179,0.142857,0.856108,0.857143,0.855873,0.690501,0.839161,0.802745,0.844444,0.857143,0.001,0,0,0,0,0,31495,100232,13403,85.714286,50,?
ionosphere,6,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,316,35,33,2,0,94.285714,5.714286,0,0.877622,0.057143,0.239046,12.325581,49.455019,33.329976,2148,-2114.670024,0.952285,61.371429,-60.419144,29.089075,0.831116,87.276015,0.923077,12,0.045455,1,0.954545,21,0.076923,1,0.923077,0.923077,0.923077,0.877622,0.938811,0.880642,0.942857,0.065235,0.934765,0.057143,0.942857,0.942857,0.942857,0.877622,0.938811,0.917782,0.938811,0.942857,0,0.001,0,0,0,0,31495,100232,13403,94.285714,50,?
ionosphere,6,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,316,35,35,0,0,100,0,0,1,0,0,0,0,33.329976,0,33.329976,0.952285,0,0.952285,33.329976,0.952285,100,1,13,0,0,1,22,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,31495,100232,13403,100,50,?
ionosphere,6,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,316,35,31,4,0,88.571429,11.428571,0,0.724409,0.114286,0.338062,25.034442,71.165564,32.502297,4296,-4263.497703,0.928637,122.742857,-121.81422,24.042537,0.68693,73.971809,0.666667,8,0,0,1,23,0.333333,4,1,0.666667,0.8,0.753592,0.833333,0.780952,0.885714,0.219048,0.780952,0.114286,0.902646,0.885714,0.878857,0.753592,0.833333,0.827543,0.86,0.885714,0.001,0,0,0,0,0,31493,100232,13403,88.571429,50,?
ionosphere,6,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,316,35,33,2,0,94.285714,5.714286,0,0.867925,0.057143,0.239046,12.517221,50.321653,32.502297,2148,-2115.497703,0.928637,61.371429,-60.442792,28.272417,0.807783,86.985905,0.833333,10,0,0,1,23,0.166667,2,1,0.833333,0.909091,0.875595,0.916667,0.890476,0.942857,0.109524,0.890476,0.057143,0.947429,0.942857,0.94145,0.875595,0.916667,0.909878,0.933712,0.942857,0,0,0,0,0,0,31493,100232,13403,94.285714,50,?
ionosphere,6,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,316,35,35,0,0,100,0,0,1,0,0,0,0,32.502297,0,32.502297,0.928637,0,0.928637,32.502297,0.928637,100,1,12,0,0,1,23,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,31495,100232,13403,100,50,?
ionosphere,6,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,316,35,29,6,0,82.857143,17.142857,0,0.634146,0.171429,0.414039,37.551663,87.159659,32.502297,6444,-6411.497703,0.928637,184.114286,-183.185649,19.812657,0.566076,60.957714,0.833333,10,0.173913,4,0.826087,19,0.166667,2,0.714286,0.833333,0.769231,0.638915,0.82971,0.652381,0.828571,0.169151,0.830849,0.171429,0.839456,0.828571,0.831269,0.638915,0.82971,0.789932,0.816434,0.828571,0.001,0,0,0,0,0,31493,100232,13403,82.857143,50,?
ionosphere,7,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,315,36,32,4,0,88.888889,11.111111,0,0.76699,0.111111,0.333333,24.101882,69.397458,33.969909,4296,-4262.030091,0.943609,119.333333,-118.389725,25.4961,0.708225,75.054957,0.923077,12,0.130435,3,0.869565,20,0.076923,1,0.8,0.923077,0.857143,0.772249,0.896321,0.766239,0.888889,0.096247,0.903753,0.111111,0.897354,0.888889,0.890332,0.772249,0.896321,0.859039,0.883117,0.888889,0,0,0,0,0,0,31497,99923,13712,88.888889,50,?
ionosphere,7,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,316,35,28,7,0,80,20,0,0.581197,0.2,0.447214,43.810274,94.143192,32.502297,7518,-7485.497703,0.928637,214.8,-213.871363,17.697717,0.505649,54.450666,0.833333,10,0.217391,5,0.782609,18,0.166667,2,0.666667,0.833333,0.740741,0.590791,0.807971,0.612698,0.8,0.184058,0.815942,0.2,0.82,0.8,0.804134,0.590791,0.807971,0.766803,0.788975,0.8,0.001,0,0.015625,0,15.625,0,31495,100232,13403,80,50,?
ionosphere,7,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,316,35,30,5,0,85.714286,14.285714,0,0.647887,0.142857,0.377964,31.293053,79.565519,32.502297,5370,-5337.497703,0.928637,153.428571,-152.499934,21.927597,0.626503,67.464762,0.583333,7,0,0,1,23,0.416667,5,1,0.583333,0.736842,0.692219,0.791667,0.72619,0.857143,0.27381,0.72619,0.142857,0.882653,0.857143,0.845349,0.692219,0.791667,0.788776,0.819401,0.857143,0,0.001,0,0,0,0,31493,100232,13403,85.714286,50,?
ionosphere,7,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,316,35,33,2,0,94.285714,5.714286,0,0.878049,0.057143,0.239046,12.517221,50.321653,32.502297,2148,-2115.497703,0.928637,61.371429,-60.442792,28.272417,0.807783,86.985905,1,12,0.086957,2,0.913043,21,0,0,0.857143,1,0.923077,0.884652,0.956522,0.857143,0.942857,0.029814,0.970186,0.057143,0.95102,0.942857,0.943756,0.884652,0.956522,0.931429,0.938811,0.942857,0.001,0,0,0,0,0,31497,100232,13403,94.285714,50,?
ionosphere,7,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,316,35,30,5,0,85.714286,14.285714,0,0.662813,0.142857,0.377964,31.293053,79.565519,32.502297,5370,-5337.497703,0.928637,153.428571,-152.499934,21.927597,0.626503,67.464762,0.666667,8,0.043478,1,0.956522,22,0.333333,4,0.888889,0.666667,0.761905,0.676809,0.811594,0.706878,0.857143,0.233954,0.766046,0.142857,0.860806,0.857143,0.851312,0.676809,0.811594,0.793002,0.829932,0.857143,0.001,0,0,0,0,0,31495,100232,13403,85.714286,50,?
ionosphere,7,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,316,35,34,1,0,97.142857,2.857143,0,0.937833,0.028571,0.169031,6.162791,34.969979,33.329976,1074,-1040.670024,0.952285,30.685714,-29.733429,31.209525,0.891701,93.638008,0.923077,12,0,0,1,22,0.076923,1,1,0.923077,0.96,0.939651,0.961538,0.951648,0.971429,0.048352,0.951648,0.028571,0.972671,0.971429,0.971175,0.939651,0.961538,0.954712,0.968889,0.971429,0,0,0,0,0,0,31493,100232,13403,97.142857,50,?
ionosphere,7,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,316,35,31,4,0,88.571429,11.428571,0,0.738806,0.114286,0.338062,24.651163,69.939958,33.329976,4296,-4262.670024,0.952285,122.742857,-121.790572,24.848174,0.709948,74.55203,0.692308,9,0,0,1,22,0.307692,4,1,0.692308,0.818182,0.765375,0.846154,0.806593,0.885714,0.193407,0.806593,0.114286,0.903297,0.885714,0.880087,0.765375,0.846154,0.83146,0.867424,0.885714,0.001,0,0,0,0,0,31495,100232,13403,88.571429,50,?
ionosphere,7,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,316,35,33,2,0,94.285714,5.714286,0,0.877622,0.057143,0.239046,12.325581,49.455019,33.329976,2148,-2114.670024,0.952285,61.371429,-60.419144,29.089075,0.831116,87.276015,0.923077,12,0.045455,1,0.954545,21,0.076923,1,0.923077,0.923077,0.923077,0.877622,0.938811,0.880642,0.942857,0.065235,0.934765,0.057143,0.942857,0.942857,0.942857,0.877622,0.938811,0.917782,0.938811,0.942857,0,0.001,0,0,0,0,31497,100232,13403,94.285714,50,?
ionosphere,7,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,316,35,33,2,0,94.285714,5.714286,0,0.877622,0.057143,0.239046,12.325581,49.455019,33.329976,2148,-2114.670024,0.952285,61.371429,-60.419144,29.089075,0.831116,87.276015,0.923077,12,0.045455,1,0.954545,21,0.076923,1,0.923077,0.923077,0.923077,0.877622,0.938811,0.880642,0.942857,0.065235,0.934765,0.057143,0.942857,0.942857,0.942857,0.877622,0.938811,0.917782,0.938811,0.942857,0.001,0,0,0,0,0,31493,100232,13403,94.285714,50,?
ionosphere,7,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,316,35,33,2,0,94.285714,5.714286,0,0.881356,0.057143,0.239046,12.325581,49.455019,33.329976,2148,-2114.670024,0.952285,61.371429,-60.419144,29.089075,0.831116,87.276015,1,13,0.090909,2,0.909091,20,0,0,0.866667,1,0.928571,0.887625,0.954545,0.866667,0.942857,0.033766,0.966234,0.057143,0.950476,0.942857,0.943537,0.887625,0.954545,0.929252,0.940476,0.942857,0,0.001,0,0,0,0,31495,100232,13403,94.285714,50,?
ionosphere,8,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,315,36,33,3,0,91.666667,8.333333,0,0.809859,0.083333,0.288675,18.076411,60.099962,33.969909,3222,-3188.030091,0.943609,89.5,-88.556391,27.614552,0.767071,81.291217,0.769231,10,0,0,1,23,0.230769,3,1,0.769231,0.869565,0.824908,0.884615,0.852564,0.916667,0.147436,0.852564,0.083333,0.926282,0.916667,0.913783,0.824908,0.884615,0.873041,0.90417,0.916667,0,0,0,0,0,0,31495,99923,13712,91.666667,50,?
ionosphere,8,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,316,35,31,4,0,88.571429,11.428571,0,0.762712,0.114286,0.338062,24.651163,69.939958,33.329976,4296,-4262.670024,0.952285,122.742857,-121.790572,24.848174,0.709948,74.55203,0.923077,12,0.136364,3,0.863636,19,0.076923,1,0.8,0.923077,0.857143,0.768137,0.893357,0.767033,0.885714,0.099001,0.900999,0.114286,0.894286,0.885714,0.887075,0.768137,0.893357,0.85449,0.880952,0.885714,0.001,0,0.015625,0,15.625,0,31497,100232,13403,88.571429,50,?
ionosphere,8,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,316,35,31,4,0,88.571429,11.428571,0,0.747292,0.114286,0.338062,24.651163,69.939958,33.329976,4296,-4262.670024,0.952285,122.742857,-121.790572,24.848174,0.709948,74.55203,0.769231,10,0.045455,1,0.954545,21,0.230769,3,0.909091,0.769231,0.833333,0.75333,0.861888,0.785015,0.885714,0.161938,0.838062,0.114286,0.887662,0.885714,0.883437,0.75333,0.861888,0.834536,0.873188,0.885714,0,0.001,0,0,0,0,31495,100232,13403,88.571429,50,?
ionosphere,8,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,316,35,30,5,0,85.714286,14.285714,0,0.707846,0.142857,0.377964,30.813953,78.19525,33.329976,5370,-5336.670024,0.952285,153.428571,-152.476286,22.727723,0.649364,68.190038,0.923077,12,0.181818,4,0.818182,18,0.076923,1,0.75,0.923077,0.827586,0.718979,0.870629,0.720879,0.857143,0.115884,0.884116,0.142857,0.87406,0.857143,0.859306,0.718979,0.870629,0.82681,0.852817,0.857143,0.001,0,0,0,0,0,31495,100232,13403,85.714286,50,?
ionosphere,8,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,316,35,32,3,0,91.428571,8.571429,0,0.807339,0.085714,0.29277,18.488372,60.56978,33.329976,3222,-3188.670024,0.952285,92.057143,-91.104858,26.968624,0.770532,80.914023,0.769231,10,0,0,1,22,0.230769,3,1,0.769231,0.869565,0.822753,0.884615,0.854945,0.914286,0.145055,0.854945,0.085714,0.924571,0.914286,0.911431,0.822753,0.884615,0.870694,0.902868,0.914286,0.001,0,0,0,0,0,31493,100232,13403,91.428571,50,?
ionosphere,8,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,316,35,32,3,0,91.428571,8.571429,0,0.807339,0.085714,0.29277,18.488372,60.56978,33.329976,3222,-3188.670024,0.952285,92.057143,-91.104858,26.968624,0.770532,80.914023,0.769231,10,0,0,1,22,0.230769,3,1,0.769231,0.869565,0.822753,0.884615,0.854945,0.914286,0.145055,0.854945,0.085714,0.924571,0.914286,0.911431,0.822753,0.884615,0.870694,0.902868,0.914286,0,0.001,0,0,0,0,31497,100232,13403,91.428571,50,?
ionosphere,8,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.Resample -S 1 -Z 20.0 -no-replacement\" -S 1 -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 2 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.RBFKernel -C 0 -G 1.0\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-4523450618538717400,20210415.0214,316,35,34,1,0,97.142857,2.857143,0,0.935305,0.028571,0.169031,6.258611,35.582782,32.502297,1074,-1041.497703,0.928637,30.685714,-29.757077,30.387357,0.86821,93.492952,0.916667,11,0,0,1,23,0.083333,1,1,0.916667,0.956522,0.937268,0.958333,0.945238,0.971429,0.054762,0.945238,0.028571,0.972619,0.971429,0.971111,0.937268,0.958333,0.953844,0.967623,0.971429,0.001,0,0,0,0,0,31497,100232,13403,97.142857,50,?
